time,icao24,callsign,baroaltitude,velocity,vertrate,lat,lon
1735161511,440daf,EJU91EZ ,1722.1200000000001,119.76936922447855,-2.27584,38.85438537597656,-9.049211585003377
1735161512,440daf,EJU91EZ ,1722.1200000000001,119.77268370674877,-2.27584,38.853973388671875,-9.048136835512878
1735161513,440daf,EJU91EZ ,1722.1200000000001,119.77268370674877,-2.27584,38.85352183196504,-9.047119140625
1735161514,440daf,EJU91EZ ,1714.5,119.44188807200436,-2.27584,38.853057861328125,-9.046106753141999
1735161515,440daf,EJU91EZ ,1714.5,119.83343296809684,-2.27584,38.852311473781775,-9.04449462890625
1735161516,440daf,EJU91EZ ,1714.5,119.47733471390114,-2.27584,38.851799399165785,-9.04364013671875
1735161517,440daf,EJU91EZ ,1706.88,119.47733471390114,-2.27584,38.8510545633607,-9.04229736328125
1735161518,440daf,EJU91EZ ,1706.88,119.67099782502179,-2.27584,38.85035627979343,-9.04119873046875
1735161519,440daf,EJU91EZ ,1706.88,119.88311401206795,-2.27584,38.84962463378906,-9.040135922639251
1735161520,440daf,EJU91EZ ,1706.88,119.41862049527018,-2.27584,38.849212646484375,-9.039658256199061
1735161521,440daf,EJU91EZ ,1699.26,119.41862049527018,-2.27584,38.8484476380429,-9.03863525390625
1735161522,440daf,EJU91EZ ,1699.26,120.06289769857985,-2.27584,38.84761047363281,-9.037628173828125
1735161523,440daf,EJU91EZ ,1699.26,120.06289769857985,-2.27584,38.84677175748146,-9.03662109375
1735161524,440daf,EJU91EZ ,1699.26,119.83895410118132,-2.27584,38.84593381720074,-9.0357666015625
1735161525,440daf,EJU91EZ ,1691.64,119.83895410118132,-2.27584,38.84518898139566,-9.0350341796875
1735161526,440daf,EJU91EZ ,1691.64,119.88311401206795,-2.27584,38.84467690677966,-9.03448486328125
1735161527,440daf,EJU91EZ ,1691.64,120.08714236595291,-2.27584,38.84337344412076,-9.033447265625
1735161528,440daf,EJU91EZ ,1684.02,120.08714236595291,-2.27584,38.842071533203125,-9.032373842985749
1735161529,440daf,EJU91EZ ,1684.02,120.18627416740598,-1.95072,38.84147644042969,-9.032015593155563
1735161530,440daf,EJU91EZ ,1684.02,120.09044807772202,-1.6256000000000002,38.84020789194915,-9.0311279296875
1735161531,440daf,EJU91EZ ,1684.02,120.38099523429749,-1.6256000000000002,38.83923029495498,-9.030517578125
1735161532,440daf,EJU91EZ ,1684.02,120.32492148143716,-1.30048,38.83868408203125,-9.03022434400475
1735161533,440daf,EJU91EZ ,1676.4,120.38099523429749,-1.30048,38.83717346191406,-9.029328719429316
1735161534,440daf,EJU91EZ ,1676.4,120.19177909236787,-1.30048,38.83671647411282,-9.02911376953125
1735161535,440daf,EJU91EZ ,1676.4,120.50953643263617,-1.30048,38.83515930175781,-9.028253969938874
1735161536,440daf,EJU91EZ ,1676.4,120.379896,-1.30048,38.83420265327066,-9.02777099609375
1735161537,440daf,EJU91EZ ,1676.4,120.46450769174416,-1.6256000000000002,38.83314514160156,-9.027298637058436
1735161538,440daf,EJU91EZ ,1676.4,120.46450769174416,-1.6256000000000002,38.83213806152344,-9.026761262313187
